,epoch_count,loss_values,test_loss_values
155,156,2.046734571456909,0.2404174953699112
156,157,1.971733808517456,0.2316073179244995
157,158,1.8994817733764648,0.2231208235025406
158,159,1.829877257347107,0.21494466066360474
159,160,1.7628225088119507,0.20706923305988312
160,161,1.6982274055480957,0.1994805485010147
161,162,1.635995626449585,0.19217100739479065
162,163,1.5760481357574463,0.18512782454490662
163,164,1.518294095993042,0.17834514379501343
164,165,1.462658405303955,0.171809583902359
165,166,1.4090617895126343,0.16551437973976135
166,167,1.3574299812316895,0.15944892168045044
167,168,1.3076871633529663,0.15360639989376068
168,169,1.259769320487976,0.14797647297382355
169,170,1.2136048078536987,0.14255425333976746
170,171,1.1691337823867798,0.1373310536146164
171,172,1.1262928247451782,0.1322990357875824
172,173,1.08502197265625,0.12745073437690735
173,174,1.045262336730957,0.12278132140636444
174,175,1.0069612264633179,0.11828281730413437
175,176,0.9700634479522705,0.1139473095536232
176,177,0.9345158338546753,0.10977113246917725
177,178,0.9002705216407776,0.10574870556592941
178,179,0.8672810196876526,0.10187353193759918
179,180,0.8354993462562561,0.09813975542783737
180,181,0.8048818111419678,0.09454401582479477
181,182,0.7753867506980896,0.09107944369316101
182,183,0.7469729781150818,0.08774209767580032
183,184,0.7196013331413269,0.08452622592449188
184,185,0.6932309865951538,0.08142880350351334
185,186,0.6678279638290405,0.07844530791044235
186,187,0.643356204032898,0.07557110488414764
187,188,0.6197816729545593,0.07280231267213821
188,189,0.597070574760437,0.07013444602489471
189,190,0.5751909613609314,0.06756428629159927
190,191,0.554114043712616,0.06508892774581909
191,192,0.5338093638420105,0.06270342320203781
192,193,0.5142480134963989,0.060405511409044266
193,194,0.49540382623672485,0.058191414922475815
194,195,0.47724929451942444,0.05605921149253845
195,196,0.4597606956958771,0.05400563403964043
196,197,0.4429144561290741,0.052027005702257156
197,198,0.42668503522872925,0.050119798630476
198,199,0.41104888916015625,0.048283372074365616
199,200,0.39598703384399414,0.046514060348272324
200,201,0.38147667050361633,0.044809743762016296
201,202,0.3674982786178589,0.043167874217033386
202,203,0.35403236746788025,0.04158591479063034
203,204,0.3410584628582001,0.040062133222818375
204,205,0.3285607695579529,0.03859464451670647
205,206,0.3165219724178314,0.037180013954639435
206,207,0.30492332577705383,0.03581783175468445
207,208,0.293750524520874,0.03450474143028259
208,209,0.28298577666282654,0.03324045240879059
209,210,0.27261602878570557,0.03202233836054802
210,211,0.2626264989376068,0.030848925933241844
211,212,0.2530028522014618,0.02971821092069149
212,213,0.24373148381710052,0.028629649430513382
213,214,0.23480069637298584,0.027580151334404945
214,215,0.22619588673114777,0.026569770649075508
215,216,0.21790795028209686,0.025596333667635918
216,217,0.20992304384708405,0.024658657610416412
217,218,0.20223119854927063,0.023754943162202835
218,219,0.194820836186409,0.02288408949971199
219,220,0.18768103420734406,0.022045744583010674
220,221,0.1808045357465744,0.021237947046756744
221,222,0.17417898774147034,0.020459644496440887
222,223,0.16779623925685883,0.019709976390004158
223,224,0.1616480052471161,0.01898794248700142
224,225,0.15572494268417358,0.018292436376214027
225,226,0.15001924335956573,0.017622029408812523
226,227,0.14452213048934937,0.016976162791252136
227,228,0.13922643661499023,0.01635446958243847
228,229,0.13412533700466156,0.015755102038383484
229,230,0.12921063601970673,0.015177765861153603
230,231,0.12447596341371536,0.014621513895690441
231,232,0.1199149638414383,0.01408547256141901
232,233,0.1155204251408577,0.013569495640695095
233,234,0.11128761619329453,0.013072343543171883
234,235,0.10720980167388916,0.012593447230756283
235,236,0.1032814159989357,0.012131890282034874
236,237,0.09949702769517899,0.011687257327139378
237,238,0.09585046768188477,0.011258799582719803
238,239,0.09233804792165756,0.010846342891454697
239,240,0.08895478397607803,0.010448970831930637
240,241,0.08569498360157013,0.010066178627312183
241,242,0.08255520462989807,0.009697215631604195
242,243,0.07953006774187088,0.00934173259884119
243,244,0.07661537081003189,0.00899946503341198
244,245,0.07380806654691696,0.008669695816934109
245,246,0.07110316306352615,0.008352094329893589
246,247,0.0684979259967804,0.008045905269682407
247,248,0.06598756462335587,0.0077510797418653965
248,249,0.06356950849294662,0.007467104122042656
249,250,0.061240293085575104,0.007193658966571093
250,251,0.05899656191468239,0.006930060219019651
251,252,0.056835073977708817,0.006676222197711468
252,253,0.05475263297557831,0.006431556306779385
253,254,0.0527462363243103,0.006195938214659691
254,255,0.050813790410757065,0.00596877746284008
255,256,0.048951584845781326,0.005750157404690981
256,257,0.04715766757726669,0.0055391825735569
257,258,0.04542945325374603,0.005336317699402571
258,259,0.043765049427747726,0.005140771623700857
259,260,0.042161136865615845,0.004952327813953161
260,261,0.040616102516651154,0.004770745523273945
261,262,0.03912756219506264,0.0045960103161633015
262,263,0.03769391402602196,0.004427775740623474
263,264,0.0363130047917366,0.004265605006366968
264,265,0.03498261421918869,0.004109291359782219
265,266,0.03370068222284317,0.003958660643547773
266,267,0.03246591240167618,0.003813589923083782
267,268,0.031276293098926544,0.0036737259943038225
268,269,0.030129950493574142,0.0035390795674175024
269,270,0.029025675728917122,0.003409435972571373
270,271,0.027962345629930496,0.0032844548113644123
271,272,0.026937570422887802,0.0031640995293855667
272,273,0.02595031075179577,0.003048164304345846
273,274,0.024999501183629036,0.00293655670247972
274,275,0.024083558470010757,0.0028289612382650375
275,276,0.023200951516628265,0.0027252675499767065
276,277,0.022350793704390526,0.0026253657415509224
277,278,0.021531611680984497,0.0025291573256254196
278,279,0.02074255235493183,0.0024364199489355087
279,280,0.019982270896434784,0.002347097732126713
280,281,0.019249996170401573,0.0022609911393374205
281,282,0.018544353544712067,0.002178134163841605
282,283,0.017864717170596123,0.0020984355360269547
283,284,0.01721031777560711,0.0020214335527271032
284,285,0.016579460352659225,0.0019474473083391786
285,286,0.01597205176949501,0.001876114634796977
286,287,0.015386915765702724,0.0018073085229843855
287,288,0.014822992496192455,0.001741037704050541
288,289,0.014279709197580814,0.0016773035749793053
289,290,0.013756475411355495,0.0016158184735104442
290,291,0.013252354227006435,0.0015566598158329725
291,292,0.012766769155859947,0.001499537262134254
292,293,0.012298827059566975,0.0014445781707763672
293,294,0.011848044581711292,0.0013917008182033896
294,295,0.011413916945457458,0.0013406838988885283
295,296,0.010995613411068916,0.0012915731640532613
296,297,0.010592691600322723,0.0012443207670003176
297,298,0.010204706341028214,0.0011987229809165
298,299,0.009830898605287075,0.0011547869071364403
299,300,0.009470518678426743,0.0011124733136966825
300,301,0.009123550727963448,0.0010717416880652308
301,302,0.008789274841547012,0.001032379805110395
302,303,0.008467291481792927,0.000994534813798964
303,304,0.008156979456543922,0.0009580586338415742
304,305,0.00785799603909254,0.0009229844436049461
305,306,0.007570070214569569,0.0008891811594367027
306,307,0.007292553782463074,0.000856588187161833
307,308,0.007025407161563635,0.000825215014629066
308,309,0.006768103688955307,0.0007950023864395916
309,310,0.0065200976096093655,0.0007658138638362288
310,311,0.006281051319092512,0.0007377316360361874
311,312,0.006050758995115757,0.0007106641423888505
312,313,0.0058290292508900166,0.0006846703472547233
313,314,0.005615520756691694,0.0006595986196771264
314,315,0.005409803707152605,0.000635435339063406
315,316,0.005211641546338797,0.000612148956861347
316,317,0.005020565818995237,0.0005897257360629737
317,318,0.004836654756218195,0.0005680871545337141
318,319,0.004659424535930157,0.000547307136002928
319,320,0.0044887070544064045,0.0005273059941828251
320,321,0.004324323032051325,0.0005079590482637286
321,322,0.004165876656770706,0.0004892943543381989
322,323,0.004013154190033674,0.00047135265776887536
323,324,0.0038660361897200346,0.00045405933633446693
324,325,0.003724366193637252,0.00043748802272602916
325,326,0.0035879858769476414,0.0004214674700051546
326,327,0.003456525504589081,0.0004060006176587194
327,328,0.003329840488731861,0.00039115906110964715
328,329,0.003207849571481347,0.0003768022288568318
329,330,0.0030903436709195375,0.0003629579732660204
330,331,0.002977058058604598,0.0003496856661513448
331,332,0.002868055133149028,0.0003369022742845118
332,333,0.0027630093973129988,0.00032454924075864255
333,334,0.002661825157701969,0.00031263878918252885
334,335,0.0025641995016485453,0.00030115063418634236
335,336,0.0024702451191842556,0.00029010433354415
336,337,0.0023796421010047197,0.00027952558593824506
337,338,0.0022924949880689383,0.0002692968992050737
338,339,0.0022085406817495823,0.0002594411780592054
339,340,0.0021276739425957203,0.0002498939575161785
340,341,0.0020496491342782974,0.00024076040426734835
341,342,0.001974554732441902,0.00023191717627923936
342,343,0.0019021312473341823,0.0002234378334833309
343,344,0.0018324964912608266,0.0002152578963432461
344,345,0.0017653817776590586,0.0002073920186376199
345,346,0.0017007477581501007,0.00019976019393652678
346,347,0.001638354267925024,0.0001924259413499385
347,348,0.0015782903647050261,0.00018541164172347635
348,349,0.0015205044765025377,0.00017860114166978747
349,350,0.0014647777425125241,0.00017202568415086716
350,351,0.001411054632626474,0.00016569916624575853
351,352,0.0013592973118647933,0.0001596225774846971
352,353,0.0013094322057440877,0.00015376748342532665
353,354,0.0012614094885066152,0.00014813388406764716
354,355,0.0012151941191405058,0.0001427290408173576
355,356,0.001170707051642239,0.00013749570643994957
356,357,0.001127801719121635,0.00013243823195807636
357,358,0.001086411066353321,0.00012760813115164638
358,359,0.0010466388193890452,0.00012294482439756393
359,360,0.0010083093075081706,0.00011844997789012268
360,361,0.0009713768376968801,0.00011410400475142524
361,362,0.0009358194074593484,0.00010993785690516233
362,363,0.0009015818941406906,0.00010590892634354532
363,364,0.0008685205830261111,0.00010203130659647286
364,365,0.000836712890304625,9.82873170869425e-05
365,366,0.0008060266845859587,9.467743802815676e-05
366,367,0.0007765337941236794,9.121827315539122e-05
367,368,0.0007480847998522222,8.786953549133614e-05
368,369,0.0007206667796708643,8.463931590085849e-05
369,370,0.0006942397449165583,8.152991358656436e-05
370,371,0.0006687806453555822,7.854259456507862e-05
371,372,0.0006442804005928338,7.56787194404751e-05
372,373,0.000620678358245641,7.29144157958217e-05
373,374,0.0005979689885862172,7.023849320830777e-05
374,375,0.0005760365165770054,6.766838487237692e-05
375,376,0.0005549514899030328,6.517358997371048e-05
376,377,0.0005345962126739323,6.279790250118822e-05
377,378,0.0005150429205968976,6.049696821719408e-05
378,379,0.0004961774102412164,5.8270885347155854e-05
379,380,0.00047799258027225733,5.6130844313884154e-05
380,381,0.00046045100316405296,5.4069645557319745e-05
381,382,0.0004435527662280947,5.20808098372072e-05
382,383,0.00042727653635665774,5.01750000694301e-05
383,384,0.000411602872190997,4.833543425775133e-05
384,385,0.000396513263694942,4.656989040086046e-05
385,386,0.000381998106604442,4.486829857341945e-05
386,387,0.0003680331283248961,4.32262422691565e-05
387,388,0.0003545315412338823,4.164456549915485e-05
388,389,0.00034155655885115266,4.011573764728382e-05
389,390,0.0003290238091722131,3.8650843634968624e-05
390,391,0.0003169928677380085,3.7230463931337e-05
391,392,0.0003053735999856144,3.585966624086723e-05
392,393,0.0002941618440672755,3.455452315392904e-05
393,394,0.0002834023325704038,3.329759420012124e-05
394,395,0.0002730333071667701,3.207890040357597e-05
395,396,0.0002630330855026841,3.0905626772437245e-05
396,397,0.00025339401327073574,2.9777291274513118e-05
397,398,0.00024410519108641893,2.8681241019512527e-05
398,399,0.000235164217883721,2.7626992959994823e-05
399,400,0.0002265563525725156,2.662092083483003e-05
400,401,0.00021827020100317895,2.5652310796431266e-05
401,402,0.00021029890922363847,2.470228173478972e-05
402,403,0.00020257709547877312,2.380209662078414e-05
403,404,0.00019516194879543036,2.293648140039295e-05
404,405,0.00018803034618031234,2.2087326215114444e-05
405,406,0.00018113186524715275,2.128915730281733e-05
406,407,0.0001745049376040697,2.049459726549685e-05
407,408,0.00016810164379421622,1.97483241208829e-05
408,409,0.00016195747593883425,1.9020337276742794e-05
409,410,0.00015601828636135906,1.8313314285478555e-05
410,411,0.00015028135385364294,1.7650289009907283e-05
411,412,0.00014478372759185731,1.7006113921524957e-05
412,413,0.0001394769933540374,1.6382244211854413e-05
413,414,0.0001343516050837934,1.5775845895404927e-05
414,415,0.00012941111344844103,1.5209530829451978e-05
415,416,0.00012468120257835835,1.4644654584117234e-05
416,417,0.00012012221122859046,1.410988625138998e-05
417,418,0.00011572700896067545,1.3593446055892855e-05
418,419,0.00011149109923280776,1.3100963769829832e-05
419,420,0.00010740974539658055,1.2622464964806568e-05
420,421,0.00010348135401727632,1.2158830031694379e-05
421,422,9.970089740818366e-05,1.171312942460645e-05
422,423,9.605711238691583e-05,1.1277319572400302e-05
423,424,9.25213607843034e-05,1.086424344975967e-05
424,425,8.912109478842467e-05,1.0461316378496122e-05
425,426,8.584976603742689e-05,1.00781526271021e-05
426,427,8.27092444524169e-05,9.713238796393853e-06
427,428,7.969126454554498e-05,9.354740541311912e-06
428,429,7.676138920942321e-05,9.014490387926344e-06
429,430,7.395166176138446e-05,8.6915915744612e-06
430,431,7.125466800061986e-05,8.366841029783245e-06
431,432,6.863945600343868e-05,8.065557267400436e-06
432,433,6.613090954488143e-05,7.767241186229512e-06
433,434,6.370134360622615e-05,7.484668003598927e-06
434,435,6.137153832241893e-05,7.2091502261173446e-06
435,436,5.911685002502054e-05,6.947934707568493e-06
436,437,5.695885556633584e-05,6.690811460430268e-06
437,438,5.486725058290176e-05,6.449483862525085e-06
438,439,5.2869057981297374e-05,6.2118747337081e-06
439,440,5.093399522593245e-05,5.980906735203462e-06
440,441,4.906045433017425e-05,5.764738943980774e-06
441,442,4.727397026726976e-05,5.556862106459448e-06
442,443,4.5543816668214276e-05,5.351124855224043e-06
443,444,4.38711722381413e-05,5.148831405676901e-06
444,445,4.225234442856163e-05,4.963791070622392e-06
445,446,4.071251169079915e-05,4.782045834872406e-06
446,447,3.922413452528417e-05,4.606985839927802e-06
447,448,3.7784830055898055e-05,4.43488715973217e-06
448,449,3.639636270236224e-05,4.269782493793173e-06
449,450,3.505521817714907e-05,4.110521331313066e-06
450,451,3.375906453584321e-05,3.961986294598319e-06
451,452,3.2531959732295945e-05,3.8146354199852794e-06
452,453,3.134549842798151e-05,3.6800606721953955e-06
453,454,3.0202634661691263e-05,3.5472235140332486e-06
454,455,2.9101161999278702e-05,3.4182044146291446e-06
455,456,2.8037560696247965e-05,3.2935236049524974e-06
456,457,2.701529774640221e-05,3.17341346089961e-06
457,458,2.602941640361678e-05,3.0591629638365703e-06
458,459,2.5081271814997308e-05,2.9496757179003907e-06
459,460,2.4168593881768174e-05,2.8416361601557583e-06
460,461,2.328966547793243e-05,2.7325888822815614e-06
461,462,2.242709342681337e-05,2.6315976811019937e-06
462,463,2.1599664250970818e-05,2.532792905185488e-06
463,464,2.0803465304197744e-05,2.438877800159389e-06
464,465,2.003858935495373e-05,2.3489426439482486e-06
465,466,1.9304525267216377e-05,2.2626977624895517e-06
466,467,1.8599870600155555e-05,2.182895059377188e-06
467,468,1.792387047316879e-05,2.099724497384159e-06
468,469,1.7259790183743462e-05,2.0213819880154915e-06
469,470,1.662362046772614e-05,1.9472506664897082e-06
470,471,1.6014068023650907e-05,1.8768935206026072e-06
471,472,1.543090729683172e-05,1.8098475038641482e-06
472,473,1.4872070096316747e-05,1.7412910437997198e-06
473,474,1.4323985851660836e-05,1.6799750710561057e-06
474,475,1.3799676708003972e-05,1.6204004396058735e-06
475,476,1.3298080375534482e-05,1.5589574786645244e-06
476,477,1.2806520317099057e-05,1.502374743722612e-06
477,478,1.233655621035723e-05,1.4494731885861256e-06
478,479,1.1888134395121597e-05,1.3944029433332616e-06
479,480,1.1448806617408991e-05,1.3441352848531096e-06
480,481,1.1028275366697926e-05,1.2947925824846607e-06
481,482,1.0629341886669863e-05,1.2474174582166597e-06
482,483,1.023733875626931e-05,1.2029050822093268e-06
483,484,9.864435014605988e-06,1.1572624316613656e-06
484,485,9.49792047322262e-06,1.113309394895623e-06
485,486,9.149562174570747e-06,1.0751940635600477e-06
486,487,8.818509741104208e-06,1.0355259973948705e-06
487,488,8.493908353557345e-06,9.985864153350121e-07
488,489,8.185621481970884e-06,9.609939297661185e-07
489,490,7.88307352195261e-06,9.251855885850091e-07
490,491,7.596625891892472e-06,8.905267918635218e-07
491,492,7.315163657040102e-06,8.597961027589918e-07
492,493,7.04915646565496e-06,8.268927444987639e-07
493,494,6.787770416849526e-06,7.968289423843089e-07
494,495,6.540761205542367e-06,7.676179620830226e-07
495,496,6.298812422755873e-06,7.405251949421654e-07
496,497,6.069512892281637e-06,7.113728202057246e-07
497,498,5.844985480507603e-06,6.864041779408581e-07
498,499,5.633485216094414e-06,6.602034545721835e-07
499,500,5.425901235867059e-06,6.377750878527877e-07
500,501,5.230672286415938e-06,6.140219852568407e-07
501,502,5.0388566705805715e-06,5.909367928325082e-07
502,503,4.850513505516574e-06,5.695067102351459e-07
503,504,4.673789135267725e-06,5.472873567669012e-07
504,505,4.500775958149461e-06,5.273856800158683e-07
505,506,4.338553935667733e-06,5.076944944448769e-07
506,507,4.178576091362629e-06,4.874552246292296e-07
507,508,4.022095254185842e-06,4.708631422545295e-07
508,509,3.875805759889772e-06,4.5242148871693644e-07
509,510,3.732149025381659e-06,4.3680583416971785e-07
510,511,3.5990483411296736e-06,4.213890463233838e-07
511,512,3.4672102628974244e-06,4.0588398064755893e-07
512,513,3.338116584927775e-06,3.9218821257236414e-07
513,514,3.218351366740535e-06,3.7837551758457266e-07
514,515,3.1005922664917307e-06,3.6285155147197656e-07
515,516,2.9848758913431084e-06,3.5033156109420815e-07
516,517,2.877822907976224e-06,3.384858189292572e-07
517,518,2.7726555344997905e-06,3.251203679610626e-07
518,519,2.6697500743466662e-06,3.141618094559817e-07
519,520,2.573993242549477e-06,3.0284138574643293e-07
520,521,2.4807268346194178e-06,2.9084236530252383e-07
521,522,2.3887614588602446e-06,2.8006132879454526e-07
522,523,2.298570279890555e-06,2.6945880904349906e-07
523,524,2.2158189949550433e-06,2.600844482003595e-07
524,525,2.1344872038753238e-06,2.500499363122799e-07
525,526,2.054891865554964e-06,2.411621267128794e-07
526,527,1.9810881894954946e-06,2.326885351067176e-07
527,528,1.9093906757916557e-06,2.245738954798071e-07
528,529,1.8389119986750302e-06,2.150215294705049e-07
529,530,1.769695131770277e-06,2.0779117448910256e-07
530,531,1.706638158793794e-06,2.0074998019481427e-07
531,532,1.644783878873568e-06,1.9322762057072396e-07
532,533,1.5838749050089973e-06,1.8505816967717692e-07
533,534,1.5242663948811241e-06,1.7924419637438405e-07
534,535,1.470245365453593e-06,1.7280109432249446e-07
535,536,1.417169642081717e-06,1.6620033704839443e-07
536,537,1.3653400401381077e-06,1.5976161193975713e-07
537,538,1.314167661803367e-06,1.5347468718118762e-07
538,539,1.2640007298614364e-06,1.4789790725444618e-07
539,540,1.2188326081741252e-06,1.4268056247601635e-07
540,541,1.1744647281375364e-06,1.3752045902037935e-07
541,542,1.1310881973258802e-06,1.3225023565155425e-07
542,543,1.088354792955215e-06,1.2773720925451926e-07
543,544,1.0504951433176757e-06,1.2354965406302654e-07
544,545,1.0130200962521485e-06,1.189459055694897e-07
545,546,9.765606137079885e-07,1.1389493437263809e-07
546,547,9.405766832060181e-07,1.0911560366366757e-07
547,548,9.049783784575993e-07,1.0503233482950236e-07
548,549,8.703228218109871e-07,1.0145935647187798e-07
549,550,8.395195436605718e-07,9.838259273919903e-08
550,551,8.095842076727422e-07,9.505893672212551e-08
551,552,7.800055072948453e-07,9.112652321618953e-08
552,553,7.511736725973606e-07,8.75651835485769e-08
553,554,7.226634011203714e-07,8.383843663750667e-08
554,555,6.948527015993022e-07,8.139662810435766e-08
555,556,6.704835300297418e-07,7.844695204539676e-08
556,557,6.465226078944397e-07,7.571458837674072e-08
557,558,6.232147597984294e-07,7.243507127441262e-08
558,559,5.998450092192797e-07,6.984240741303438e-08
559,560,5.77491334752267e-07,6.70280684289537e-08
560,561,5.554012432185118e-07,6.523914919398521e-08
561,562,5.366047162169707e-07,6.305102573378463e-08
562,563,5.17644650699367e-07,6.089248927310109e-08
563,564,4.993609650227882e-07,5.878877118448145e-08
564,565,4.811719236386125e-07,5.662538526962635e-08
565,566,4.635267316643876e-07,5.454737106447283e-08
566,567,4.4609944893636566e-07,5.2119627724778184e-08
567,568,4.289872208573797e-07,4.9671996293909615e-08
568,569,4.125086263684352e-07,4.8129976448763045e-08
569,570,3.984178817972861e-07,4.656176599837636e-08
570,571,3.8452586181847437e-07,4.5196312470352495e-08
571,572,3.709502607307513e-07,4.365089623092899e-08
572,573,3.5773413742390403e-07,4.238342654616645e-08
573,574,3.44570793231469e-07,4.0350521146592655e-08
574,575,3.3171730251524423e-07,3.863970121642524e-08
575,576,3.191366317878419e-07,3.692500172292057e-08
576,577,3.067707154968957e-07,3.525735081666426e-08
577,578,2.9460466066666413e-07,3.422950101139577e-08
578,579,2.8481758818088565e-07,3.319389207945278e-08
579,580,2.7508050948199525e-07,3.2399839255958796e-08
580,581,2.654509785315895e-07,3.119688329888959e-08
581,582,2.562459826549457e-07,2.99759754796014e-08
582,583,2.4679201260369155e-07,2.907860796597106e-08
583,584,2.3778697766374535e-07,2.785915853564802e-08
584,585,2.2889881279297697e-07,2.6591687074528636e-08
585,586,2.201529412104719e-07,2.549689703812419e-08
586,587,2.115982908890146e-07,2.4380765850651187e-08
587,588,2.0318370275163034e-07,2.323067782583621e-08
588,589,1.9504554416016617e-07,2.277520394500243e-08
589,590,1.8860252737340488e-07,2.2332340421371555e-08
590,591,1.822136397322538e-07,2.1453889331723985e-08
591,592,1.7603341007088602e-07,2.0720957394360084e-08
592,593,1.6988855122690438e-07,2.0009370160778417e-08
593,594,1.638698563510843e-07,1.924636450212347e-08
